Tarih,Otel Adı,Oda Tipi,Board Type,İptal Poliçesi,Fiyat,Para Birimi,Müsaitlik,Milliyet,Oda Tipi Normalized,Room Group,Board Group
2025-04-23,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Non-refundable,59.93,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-24,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Non-refundable,59.93,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-25,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Non-refundable,59.93,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-26,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Non-refundable,59.93,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-27,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Non-refundable,59.93,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-28,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Non-refundable,59.93,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-29,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Non-refundable,59.93,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-23,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Refundable,63.49,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-24,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Refundable,63.49,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-25,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Refundable,63.49,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-26,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Refundable,63.49,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-27,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Refundable,63.49,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-28,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Refundable,63.49,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-29,Birbey Hotel,"Habitación triple estándar , 3 camas individuales",Desayuno gratis,Refundable,63.49,EUR,Available,TN,habitacin estndar con camas individuales,Group_6,Group_11
2025-04-30,Birbey Hotel,DOUBLE STANDARD ROOM,Bed&Breakfast,Refundable,47.38,EUR,Available,TN,standard double room,Group_10,Group_2
2025-05-01,Birbey Hotel,DOUBLE STANDARD ROOM,Bed&Breakfast,Refundable,47.38,EUR,Available,TN,standard double room,Group_10,Group_2
2025-04-30,Birbey Hotel,Standard Double Room,Bed and Breakfast,Non-refundable,47.64,EUR,Available,TN,standard double room,Group_10,Group_2
2025-05-01,Birbey Hotel,Standard Double Room,Bed and Breakfast,Non-refundable,47.64,EUR,Available,TN,standard double room,Group_10,Group_2
2025-04-30,Birbey Hotel,Standard Double Room,Bed&Breakfast,Non-refundable,47.71,EUR,Available,TN,standard double room,Group_10,Group_2
2025-05-01,Birbey Hotel,Standard Double Room,Bed&Breakfast,Non-refundable,47.71,EUR,Available,TN,standard double room,Group_10,Group_2
2025-04-30,Birbey Hotel,Standard Room,Room Only,Refundable,48.32,EUR,Available,TN,standard room,Group_7,Group_1
2025-05-01,Birbey Hotel,Standard Room,Room Only,Refundable,48.32,EUR,Available,TN,standard room,Group_7,Group_1
2025-04-02,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-03,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-04,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-05,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-06,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-07,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-08,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-02,Bomonti Arjaan by Rotana,One Bedroom Apartment,Room Only,Refundable,153.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-03,Bomonti Arjaan by Rotana,One Bedroom Apartment,Room Only,Refundable,153.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-04,Bomonti Arjaan by Rotana,One Bedroom Apartment,Room Only,Refundable,153.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-05,Bomonti Arjaan by Rotana,One Bedroom Apartment,Room Only,Refundable,153.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-06,Bomonti Arjaan by Rotana,One Bedroom Apartment,Room Only,Refundable,153.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-07,Bomonti Arjaan by Rotana,One Bedroom Apartment,Room Only,Refundable,153.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-08,Bomonti Arjaan by Rotana,One Bedroom Apartment,Room Only,Refundable,153.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-02,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Non-refundable,158.94,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-03,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Non-refundable,158.94,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-04,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Non-refundable,158.94,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-05,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Non-refundable,158.94,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-06,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Non-refundable,158.94,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-07,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Non-refundable,158.94,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-08,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Non-refundable,158.94,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-02,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Refundable,169.68,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-03,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Refundable,169.68,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-04,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Refundable,169.68,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-05,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Refundable,169.68,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-06,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Refundable,169.68,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-07,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Refundable,169.68,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-08,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Refundable,169.68,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-02,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Bed & Breakfast,Non-refundable,173.61,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-03,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Bed & Breakfast,Non-refundable,173.61,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-04,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Bed & Breakfast,Non-refundable,173.61,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-05,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Bed & Breakfast,Non-refundable,173.61,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-06,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Bed & Breakfast,Non-refundable,173.61,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-07,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Bed & Breakfast,Non-refundable,173.61,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-08,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Bed & Breakfast,Non-refundable,173.61,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-09,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-10,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-11,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-12,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-13,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-14,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-15,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-09,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-10,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-11,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-12,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-13,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-14,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-15,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-09,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.88,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-10,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.88,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-11,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.88,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-12,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.88,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-13,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.88,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-14,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.88,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-15,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.88,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-09,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-10,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-11,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-12,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-13,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-14,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-15,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-09,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-10,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-11,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-12,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-13,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-14,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-15,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-09,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-10,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-11,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-12,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-13,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-14,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-15,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-09,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-10,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-11,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-12,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-13,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-14,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-15,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-09,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,351.14,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-10,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,351.14,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-11,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,351.14,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-12,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,351.14,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-13,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,351.14,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-14,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,351.14,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-15,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,351.14,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-09,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-10,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-11,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-12,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-13,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-14,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-15,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-09,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,409.25,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-10,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,409.25,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-11,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,409.25,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-12,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,409.25,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-13,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,409.25,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-14,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,409.25,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-15,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,409.25,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-16,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-17,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-18,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-19,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-20,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-21,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-22,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-16,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-17,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-18,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-19,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-20,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-21,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-22,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-16,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-17,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-18,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-19,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-20,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-21,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-22,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-16,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-17,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-18,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-19,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-20,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-21,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-22,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-16,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-17,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-18,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-19,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-20,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-21,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-22,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,166.18,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
